geonameid,name,population,latitude,longitude,feature_code,feature_class,admin2_code
3100142,Drawsko,1640,52.85421,16.03125,PPL,P,3002
3100148,Drawno,2423,53.21986,15.75946,PPLA3,P,3202
3100156,Dragasz,610,53.50607,18.73907,PPL,P,0414
3100162,Doruchów,2400,51.41719,18.07697,PPLA3,P,3018
3100180,Dominowo,547,52.29158,17.35754,PPLA3,P,3025
3100193,Domaszowice,1100,51.0429,17.88875,PPLA3,P,1606
3100197,Domasławice,450,54.38991,16.44962,PPL,P,3213
3100199,Domasław,737,51.01149,16.95628,PPL,P,0223
3100204,Domaradz,257,54.44559,17.27145,PPL,P,2212
3100205,Domaradz,989,50.94837,17.86497,PPL,P,1606
3100212,Domaniewice,906,52.00623,19.80294,PPLA3,P,1005
3100231,Dolsk,1527,51.9818,17.06273,PPL,P,3026
3100246,Dolice,59,53.35826,15.4899,PPL,P,3214
3100247,Dolice,2028,53.19081,15.20267,PPLA3,P,3214
3100266,Dobrzyń nad Wisłą,2268,52.63814,19.31875,PPLA3,P,0408
3100280,Dobrzyca,3254,51.86663,17.60336,PPL,P,3020
3100283,Dobrzeń Wielki,4500,50.76844,17.84652,PPL,P,1609
3100297,Dobrzany,2360,53.35914,15.42886,PPLA3,P,3214
3100306,Dobroszyce,2376,51.26776,17.34205,PPL,P,0214
3100307,Dobroszyce,960,51.14457,19.41138,PPL,P,1012
3100327,Dobroń,1210,51.63885,19.24539,PPLA3,P,1008
3100332,Dobromierz,800,50.91142,16.24174,PPL,P,0219
3100342,Dobrodzień,4014,50.72874,18.44501,PPLA3,P,1608
3100346,Dobrocin,800,50.73406,16.70677,PPL,P,0202
3100355,Dobre,2500,52.68398,18.57762,PPLA3,P,0411
3100357,Dobrcz,891,53.26547,18.14813,PPL,P,0403
3100362,Dobra,130,54.38236,17.3681,PPL,P,2212
3100363,Dobra,2336,53.58625,15.30977,PPLA3,P,3218
3100364,Dobra,950,53.48835,14.38617,PPLA3,P,3211
3100366,Dobra,1450,51.91664,18.61556,PPLA3,P,3027
3100368,Dobra,510,51.86992,19.56176,PPL,P,1020
3100370,Dobra,359,51.27464,15.5151,PPL,P,0201
3100371,Dobra,302,50.47335,19.67703,PPL,P,2416
3100372,Dobra,750,50.45177,17.90737,PPL,P,1605
3100378,Dobków,490,50.98761,15.95661,PPL,P,0226
3100382,Dobieszowice,1891,50.39697,19.01304,PPL,P,2401
3100383,Dobieszowice,614,50.36255,18.02599,PPL,P,1605
3100392,Dobieszczyzna,746,52.02715,17.6734,PPL,P,3006
3100394,Dobiesławiec,234,54.23887,16.10987,PPL,P,3209
3100395,Dobiesław,379,54.31785,16.35365,PPL,P,3213
3100400,Dobiegniew,3179,52.96947,15.75362,PPLA3,P,0806
3100403,Dmosin,1500,51.92437,19.75934,PPLA3,P,1021
3100417,Dłutów,1000,51.55936,19.39198,PPLA3,P,1008
3100421,Długołęka,2620,51.17902,17.19137,PPLA3,P,0223
3100428,Długopole,486,49.47585,19.92057,PPL,P,1211
3100429,Długomiłowice,1600,50.28298,18.14873,PPL,P,1603
3100489,Debrzno,5251,53.53817,17.23643,PPL,P,2203
3100505,Dębowiec,484,53.58288,18.02444,PPL,P,0416
3100506,Dębowiec,153,53.23317,18.29824,PPL,P,0403
3100510,Dębowiec,300,52.4603,18.1416,PPL,P,3010
3100515,Dębowiec,1786,49.81406,18.72062,PPL,P,2403
3100518,Dębowa Łąka,750,53.25541,19.09595,PPLA3,P,0417
3100530,Dębogórze,962,54.59086,18.45858,PPL,P,2211
3100540,Dębno Polskie,620,51.5855,16.87981,PPL,P,3022
3100545,Dębno,13804,52.73901,14.698,PPLA3,P,3210
3100553,Dębnica Kaszubska,3220,54.37831,17.16116,PPLA3,P,2212
3100612,Dębki,166,54.82986,18.08813,PPL,P,2211
3100613,Dębe,399,52.87675,16.54309,PPL,P,3002
3100614,Dębe,700,51.79959,18.1925,PPL,P,3007
3100619,Daszyna,600,52.15503,19.18153,PPLA3,P,1004
3100637,Darłowo,13324,54.42095,16.4107,PPL,P,3213
3100640,Darłówko,1600,54.43518,16.37731,PPL,P,3213
3100642,Dargomyśl,598,52.70661,14.64666,PPL,P,3210
3100671,Damnica,1240,54.50025,17.27154,PPLA3,P,2212
3100677,Damasławek,2500,52.83979,17.50062,PPLA3,P,3028
3100685,Dalików,410,51.88476,19.11904,PPLA3,P,1011
3100694,Dalachów,1295,51.07732,18.5784,PPL,P,1608
3100706,Dąbrówno,246,54.42617,17.46792,PPL,P,2212
3100707,Dąbrowno,135,51.88476,15.92194,PPL,P,0804
3100708,Dąbrowno,522,50.67161,19.54116,PPL,P,2409
3100772,Dąbrowice,1300,52.31142,19.08437,PPLA3,P,1002
3100796,Dąbrowa Górnicza,116971,50.33394,19.20479,PPL,P,2465
3100802,Dąbrowa Chełmińska,1400,53.17518,18.30537,PPL,P,0403
3100805,Dąbrowa Biskupia,1000,52.77868,18.54329,PPL,P,0407
3100811,Dąbrowa,372,54.27535,16.39418,PPL,P,3209
3100813,Dąbrowa,243,54.11562,18.86825,PPL,P,2209
3100820,Dąbrowa,1101,52.74668,17.94342,PPLA3,P,0409
3100849,Dąbrowa,1100,50.68352,17.74957,PPL,P,1609
3100864,Dąbki,265,54.37971,16.3189,PPL,P,3213
3100880,Dąbie,2003,52.08668,18.8225,PPLA3,P,3009
3100881,Dąbie,417,52.01056,15.15221,PPLA3,P,0802
3100891,Czyżowice,3128,49.9849,18.40433,PPL,P,2415
3100892,Czyżówek,535,51.50853,15.16113,PPL,P,0810
3100910,Czułówek,420,50.04204,19.68166,PPL,P,1206
3100912,Czułów,1119,50.05956,19.70106,PPL,P,1206
3100933,Człuchów,13350,53.66722,17.35883,PPL,P,2203
3100936,Człopa,2370,53.08856,16.12098,PPLA3,P,3217
3100946,Częstochowa,248125,50.79646,19.12409,PPLA3,P,2464
3100974,Czerwionka-Leszczyny,28740,50.15007,18.67762,PPLA3,P,2412
3100976,Czerwieńsk,4197,52.01289,15.42317,PPLA3,P,0809
3100984,Czersk,9390,53.79589,17.97647,PPL,P,2202
3100994,Czernikowo,2752,52.94688,18.93803,PPLA3,P,0415
3101004,Czerniewice,1027,52.51157,19.08694,PPL,P,0418
3101006,Czerniejewo,2612,52.4264,17.48925,PPLA3,P,3003
3101009,Czernichów,1707,49.9892,19.68115,PPLA3,P,1206
3101010,Czernichów,1021,49.75443,19.20947,PPL,P,2417
3101017,Czernica,1186,51.04609,17.2451,PPLA3,P,0223
3101019,Czernica,2100,50.08391,18.40068,PPL,P,2412
3101028,Czerna,367,51.53224,15.23701,PPL,P,0810
3101038,Czermin,789,51.95008,17.74957,PPLA3,P,3020
3101039,Czermin,200,51.33276,17.85768,PPL,P,3008
3101053,Czempiń,5093,52.14404,16.76408,PPLA3,P,3011
3101057,Czeladź,34308,50.31542,19.07824,PPLA3,P,2401
3101076,Czechowice-Dziedzice,34703,49.91342,19.00479,PPLA3,P,2402
3101089,Czastary,1024,51.25869,18.31953,PPLA3,P,1018
3101114,Czarny Dunajec,3594,49.43663,19.85161,PPLA3,P,1211
3101117,Czarny Bór,4769,50.77083,16.1305,PPLA3,P,0221
3101120,Czarnożyły,1300,51.28533,18.56106,PPL,P,1017
3101128,Czarnowąsy,3108,50.72858,17.89819,PPL,P,1609
3101135,Czarnogłowy,977,53.76776,14.90922,PPL,P,3204
3101136,Czarnocin,1300,51.59142,19.68158,PPLA3,P,1010
3101138,Czarnocin,265,54.03883,18.41712,PPL,P,2213
3101139,Czarnocin,340,53.72048,14.55543,PPL,P,3204
3101145,Czarnków,11562,52.90214,16.56413,PPLA3,P,3002
3101161,Czarne,6035,53.6842,16.93834,PPLA3,P,2203
3101170,Czarna Woda,3227,53.84458,18.10006,PPL,P,2213
3101193,Czarlin,806,54.05213,18.76156,PPL,P,2214
3101198,Czarków,1924,50.01833,18.90678,PPL,P,2410
3101204,Czaplinek,6933,53.55775,16.23333,PPL,P,3203
3101205,Czaplinek,252,51.88804,19.50331,PPL,P,1020
3101220,Czaniec,5536,49.85071,19.25354,PPL,P,2402
3101224,Czajków,1100,51.49197,18.32726,PPLA3,P,3018
3101252,Cychry,993,52.69319,14.70494,PPL,P,3210
3101255,Cybinka,2655,52.19446,14.79567,PPLA3,P,0805
3101277,Cisownica,1705,49.72276,18.76207,PPL,P,2403
3101289,Cisiec,3296,49.59213,19.1054,PPL,P,2417
3101294,Cisek,1485,50.28232,18.19988,PPLA3,P,1603
3101308,Cigacice,750,52.0365,15.6132,PPL,P,0809
3101319,Cieszyn,90,54.17065,16.05262,PPL,P,3209
3101321,Cieszyn,35586,49.75133,18.63213,PPLA3,P,2403
3101330,Cieszków,1800,51.63104,17.35726,PPL,P,0213
3101369,Cieplewo,710,54.23423,18.65238,PPL,P,2204
3101373,Ciepielowice,403,50.69983,17.75013,PPL,P,1609
3101375,Ciepielów,169,51.76293,15.67861,PPL,P,0804
3101389,Ciemnik,151,53.39827,15.57252,PPL,P,3214
3101401,Cielętniki,550,51.29762,17.20833,PPL,P,0220
3101415,Cięcina,4373,49.6022,19.14102,PPL,P,2417
3101420,Ciechów,1500,51.13218,16.56773,PPL,P,0218
3101426,Ciechocinek,10832,52.87908,18.79505,PPLA3,P,0401
3101428,Ciechocin,776,53.05581,18.92635,PPLA3,P,0405
3101446,Ciasna,1722,50.75427,18.60835,PPL,P,2407
3101451,Ciągowice,616,50.44707,19.36443,PPL,P,2416
3101453,Chyżne,1069,49.42672,19.66956,PPL,P,1211
3101467,Chybie,3775,49.90249,18.82756,PPL,P,2403
3101471,Chwaszczyno,2678,54.44379,18.41875,PPL,P,2205
3101524,Chrząszczewo,150,53.958,14.7397,PPL,P,3207
3101530,Chrząstowo,420,52.06642,17.12889,PPL,P,3026
3101531,Chrząstowice,1200,50.66622,18.07294,PPL,P,1609
3101532,Chrząstowice,504,50.34585,19.68133,PPL,P,1212
3101547,Chrzanów,39973,50.13546,19.40203,PPL,P,1203
3101553,Chruszczobród,1648,50.4147,19.32718,PPL,P,2416
3101577,Chrostkowo,314,52.94378,19.25328,PPLA3,P,0408
3101583,Chrosna,485,50.08017,19.7226,PPL,P,1206
3101586,Chróścina,627,51.74393,16.54009,PPL,P,0204
3101587,Chrościna,1585,50.66578,17.81759,PPL,P,1609
3101592,Chróścice,3000,50.78076,17.81227,PPL,P,1609
3101613,Choszczno,15733,53.16905,15.42054,PPLA3,P,3202
3101619,Chorzów,113430,50.30582,18.9742,PPLA3,P,2463
3101635,Choroń,1221,50.68178,19.26058,PPL,P,2409
3101639,Chmielowice,1500,50.64957,17.86669,PPL,P,1609
3101645,Chomętowo,256,54.03706,15.17384,PPL,P,3205
3101646,Chomętowo,289,53.20855,15.80332,PPL,P,3202
3101647,Chomętowo,270,52.93441,17.77193,PPL,P,0410
3101648,Chomętowo,191,52.5644,19.82964,PPL,P,1419
3101651,Cholerzyn,940,50.05945,19.76406,PPL,P,1206
3101660,Chojnów,14209,51.27373,15.93661,PPLA3,P,0209
3101667,Chojno,867,51.62569,17.00898,PPL,P,3022
3101672,Chojnice,38789,53.69554,17.55701,PPL,P,2202
3101674,Chojna,241,52.99986,17.28064,PPL,P,3028
3101675,Chojna,7398,52.96389,14.42797,PPLA3,P,3206
3101676,Chojna,32,52.02113,14.9051,PPL,P,0802
3101680,Chodzież,19776,52.99505,16.9198,PPLA3,P,3001
3101684,Chodów,830,52.24961,19.01218,PPLA3,P,3009
3101689,Chodecz,1902,52.40513,19.02759,PPLA3,P,0418
3101691,Chocznia,5510,49.87417,19.45438,PPL,P,1218
3101693,Choczewo,1310,54.73993,17.89175,PPL,P,2215
3101695,Chocz,1700,51.97642,17.86995,PPLA3,P,3020
3101697,Chociwel,3266,53.46696,15.33342,PPLA3,P,3214
3101722,Chocianów,8187,51.41867,15.90172,PPL,P,0216
3101726,Choceń,980,52.48618,19.01339,PPLA3,P,0418
3101734,Chmielno,1580,54.32543,18.0986,PPLA3,P,2205
3101735,Chmielno,358,53.92501,16.49022,PPL,P,3209
3101736,Chmielno,375,51.14129,15.61089,PPL,P,0212
3101746,Chłopy,223,54.2518,15.98335,PPL,P,3209
3101778,Chłapowo,1069,54.80365,18.37352,PPL,P,2211
3101787,Chełmża,15403,53.18463,18.60466,PPLA3,P,0415
3101788,Chełm Śląski,5646,50.10825,19.19552,PPLA3,P,2414
3101790,Chełmsko,479,52.58084,15.56291,PPL,P,0803
3101795,Chełmno,20576,53.34855,18.4251,PPL,P,0404
3101811,Chełmek,218,54.27319,19.18093,PPL,P,2210
3101812,Chełmek,9059,50.10163,19.24801,PPLA3,P,1213
3101820,Chęciny,34,51.90668,14.83841,PPL,P,0802
3101829,Chąśno,287,52.19535,19.94259,PPLA3,P,1005
3101856,Chałupki,1697,49.92559,18.3173,PPL,P,2411
3101869,Cewice,1687,54.43551,17.73485,PPL,P,2208
3101877,Cesarzowice,415,51.10589,16.56738,PPL,P,0218
3101879,Cerkwica,1261,54.00777,15.10903,PPL,P,3205
3101899,Ceków,235,51.89223,18.29799,PPL,P,3007
3101902,Cekcyn,1710,53.57294,18.01123,PPLA3,P,0416
3101918,Cedynia,1622,52.87931,14.20249,PPLA3,P,3206
3101919,Cedry Wielkie,1007,54.24707,18.84567,PPL,P,2204
3101943,Bytów,16724,54.17057,17.49187,PPLA2,P,2201
3101946,Bytoń,436,52.55757,18.59522,PPLA3,P,0411
3101947,Bytom Odrzański,4408,51.73062,15.82362,PPLA3,P,0804
3101950,Bytom,189186,50.34802,18.93282,PPLA3,P,2462
3101951,Bytnica,1200,52.15066,15.16946,PPLA3,P,0802
3101968,Bystrzyca Kłodzka,10375,50.30179,16.64231,PPL,P,0208
3101973,Bystrzyca,53,52.63311,17.98333,PPL,P,0409
3101974,Bystrzyca,62,52.08404,17.99088,PPL,P,3010
3101975,Bystrzyca,304,51.03033,15.7253,PPL,P,0212
3101987,Bystra,3887,49.76042,19.05973,PPL,P,2402
3101988,Bystra,380,54.30411,18.75984,PPL,P,2204
3101992,Bystra,2900,49.64796,19.77994,PPL,P,1215
3101994,Bystra,946,49.62028,19.18788,PPL,P,2417
3102014,Bydgoszcz,330038,53.1235,18.00762,PPLA,P,0461
3102019,Byczyna,3665,51.11387,18.21413,PPLA3,P,1604
3102049,Burów,370,50.09471,19.77247,PPL,P,1206
3102058,Bulowice,4700,49.8765,19.28873,PPL,P,1213
3102064,Bukowo Morskie,425,54.35516,16.33959,PPL,P,3213
3102076,Bukowno,10874,50.26474,19.45962,PPL,P,1212
3102100,Bukowiec,1210,53.43383,18.24048,PPL,P,0414
3102132,Buków,621,49.94603,19.84612,PPL,P,1206
3102147,Bujaków,2176,49.85182,19.19432,PPL,P,2402
3102162,Budzyń,4861,52.88954,16.98812,PPLA3,P,3001
3102166,Budzyń,300,50.05196,19.78303,PPL,P,1206
3102169,Budzów,214,51.02504,18.35412,PPL,P,1608
3102170,Budzów,181,50.90417,19.74621,PPL,P,1012
3102172,Budzów,2400,49.77622,19.67274,PPLA3,P,1215
3102180,Budziszewice,90,52.67102,17.06142,PPL,P,3028
3102181,Budziszewice,880,51.66739,19.93581,PPLA3,P,1016
3102183,Budzistowo,779,54.15982,15.5817,PPL,P,3208
3102192,Budziska,846,50.20328,18.2785,PPL,P,2411
3102252,Buczkowice,4102,49.72858,19.06908,PPL,P,2402
3102254,Wielki Buczek,616,51.13391,17.96574,PPL,P,3008
3102255,Wielki Buczek,305,53.43787,17.28639,PPL,P,3031
3102258,Buczek,303,54.03807,16.10561,PPL,P,3201
3102283,Brzuze,449,53.05458,19.26195,PPLA3,P,0412
3102296,Brzozówka,380,50.17371,19.89641,PPL,P,1206
3102305,Brzózki,160,53.67509,14.38297,PPL,P,3211
3102314,Brzozie Lubawskie,555,53.34317,19.56459,PPL,P,2812
3102316,Brzozie,1578,53.32554,19.60485,PPL,P,0402
3102333,Brzostek,70,52.17356,17.2227,PPL,P,3025
3102334,Brzostek,129,50.7119,19.77736,PPL,P,2416
3102335,Brzoskwinia,900,50.09438,19.71256,PPL,P,1206
3102366,Brzeźnica,286,53.89382,16.88513,PPL,P,3215
3102367,Brzeźnica,205,53.43408,16.69647,PPL,P,3031
3102368,Brzeźnica,874,51.71437,15.39348,PPL,P,0810
3102372,Brzeźnica,281,50.44739,17.69468,PPL,P,1610
3102373,Brzeźnica,597,50.14792,18.22134,PPL,P,2411
3102374,Brzeźnica,1281,49.96497,19.61952,PPL,P,1218
3102390,Brzeziny,12289,51.80023,19.75144,PPLA2,P,1021
3102391,Brzeziny,860,51.59595,18.25541,PPL,P,3007
3102408,Brzezinka,605,50.13637,19.73917,PPL,P,1206
3102409,Brzezinka,2100,50.04237,19.1902,PPL,P,1213
3102411,Brzezinka,727,49.83798,19.30624,PPL,P,1218
3102415,Brzezina,450,51.2022,16.83329,PPL,P,0218
3102434,Brzezie,820,50.12278,19.82311,PPL,P,1206
3102444,Brzeszcze,10935,49.98203,19.15157,PPL,P,1213
3102447,Brześć Kujawski,4522,52.60532,18.90173,PPLA3,P,0418
3102456,Brzeg Dolny,12511,51.27299,16.70815,PPL,P,0222
3102459,Brzeg,38259,50.86079,17.4674,PPLA2,P,1601
3102488,Brusy,4728,53.88446,17.71786,PPL,P,2202
3102510,Brudzew,1620,52.09949,18.60432,PPLA3,P,3027
3102511,Brudzew,470,51.92971,17.98737,PPL,P,3007
3102513,Brudzeń Duży,939,52.66884,19.50399,PPLA3,P,1419
3102554,Bronów,100,50.92776,16.219,PPL,P,0219
3102555,Bronów,1012,49.87782,18.92103,PPL,P,2402
3102597,Brojce,1248,53.95705,15.35975,PPLA3,P,3205
3102598,Brójce,1050,52.31745,15.67414,PPL,P,0803
3102599,Brójce,385,51.66436,19.64802,PPLA3,P,1006
3102609,Brody,307,53.86053,18.76061,PPL,P,2214
3102612,Brody,724,52.43867,16.29498,PPL,P,3015
3102613,Brody,750,52.06115,15.43433,PPL,P,0809
3102614,Brody,60,51.965,18.32108,PPL,P,3027
3102616,Brody,2577,49.86742,19.69746,PPL,P,1218
3102627,Brodnica,27341,53.25967,19.39653,PPL,P,0402
3102628,Brodnica,722,52.14123,16.89096,PPLA3,P,3026
3102634,Brodła,1005,50.04331,19.58879,PPL,P,1203
3102650,Brenno,1200,51.92257,16.21488,PPL,P,3013
3102652,Brenna,5859,49.72576,18.90249,PPLA3,P,2403
3102658,Brdów,1050,52.3539,18.7298,PPL,P,3009
3102677,Braniewo,18356,54.37971,19.81959,PPLA2,P,2802
3102679,Branice,2300,50.05108,17.79399,PPLA3,P,1602
3102686,Bralin,2500,51.28581,17.90325,PPLA3,P,3008
3102704,Bozkow,1600,50.51315,16.57528,PPL,P,0208
3102727,Boszkowo,200,51.97561,16.32962,PPL,P,3013
3102728,Borzytuchom,902,54.20021,17.36801,PPLA3,P,2201
3102730,Borzyszkowy,243,54.03318,17.3735,PPL,P,2201
3102747,Borzęta,1269,49.86228,19.97924,PPL,P,1209
3102767,Boryszewo,184,54.33928,16.36618,PPL,P,3213
3102791,Borucin,1247,50.00763,18.15748,PPL,P,2411
3102845,Borowe,471,51.48384,15.12663,PPL,P,0810
3102866,Borów,900,50.88341,16.99134,PPL,P,0217
3102869,Boronów,2793,50.6746,18.90678,PPL,P,2407
3102879,Borkowo Łostowickie,507,54.2991,18.59539,PPL,P,2204
3102886,Borkowice,588,50.74107,17.7158,PPL,P,1601
3102907,Borgowo,110,52.05502,17.05061,PPL,P,3026
3102909,Borek Wielkopolski,2527,51.91674,17.24133,PPLA3,P,3004
3102910,Borek Szlachecki,990,49.96469,19.77556,PPL,P,1206
3102956,Boniewo,700,52.46532,18.89116,PPLA3,P,0418
3102961,Bolszewo,7064,54.61801,18.17585,PPL,P,2215
3102968,Bolków,178,51.31865,18.62801,PPL,P,1017
3102969,Bolków,5304,50.92203,16.10111,PPLA3,P,0205
3102975,Boleszkowice,1316,52.72493,14.56901,PPLA3,P,3210
3102987,Bolesławiec,40682,51.26418,15.5697,PPLA3,P,0201
3102988,Bolesławiec,1500,51.19866,18.19147,PPL,P,1018
3102992,Bolesław,2500,50.29729,19.48073,PPLA3,P,1212
3102993,Bolesław,497,50.00653,18.20203,PPL,P,2411
3102997,Bolęcin,1819,50.1175,19.48116,PPL,P,1203
3102999,Bolechowice,1515,50.14831,19.79273,PPL,P,1206
3103001,Bojszowy Nowe,1192,50.05284,19.05012,PPL,P,2414
3103004,Bojszowy,3219,50.0578,19.10145,PPLA3,P,2414
3103008,Bojanowo Stare,1692,51.99302,16.58369,PPL,P,3011
3103009,Bojanowo,2960,51.70749,16.74827,PPLA3,P,3022
3103010,Bojanów,128,51.15114,18.38802,PPL,P,1017
3103011,Bojanów,832,50.02886,18.16546,PPL,P,2411
3103015,Bojano,2100,54.47123,18.38408,PPL,P,2215
3103016,Bojadła,1200,51.95321,15.81036,PPLA3,P,0809
3103034,Boguszów-Gorce,16726,50.75514,16.20494,PPLA3,P,0221
3103054,Bogunice,773,50.1383,18.36863,PPL,P,2412
3103061,Bogucin Duży,306,50.32092,19.57489,PPL,P,1212
3103063,Bogucin Mały,495,50.30968,19.57732,PPL,P,1212
3103071,Boguchwała,194,52.83337,19.41284,PPL,P,0408
3103080,Bogdaszowice,367,51.08643,16.78325,PPL,P,0223
3103096,Bogatynia,16460,50.90747,14.95634,PPL,P,0225
3103119,Boczów,675,52.32249,14.94681,PPL,P,0807
3103142,Bobrowo,441,53.28549,19.27053,PPLA3,P,0402
3103148,Bobrowniki,980,52.78086,18.96026,PPLA3,P,0408
3103149,Bobrowniki,650,51.8651,15.73191,PPL,P,0804
3103151,Bobrowniki,470,51.45128,18.161,PPL,P,3018
3103152,Bobrowniki,215,51.10325,18.77907,PPL,P,1009
3103153,Bobrowniki,180,50.97167,19.84088,PPL,P,2613
3103154,Bobrowniki,2926,50.37985,18.98661,PPLA3,P,2401
3103161,Bobrowice,290,54.34075,16.63073,PPL,P,3213
3103162,Bobrowice,884,51.9485,15.09058,PPLA3,P,0802
3103173,Bobowo,1271,53.88378,18.55681,PPL,P,2213
3103175,Boboszów,240,50.10624,16.69849,PPL,P,0208
3103177,Bobolin,119,54.39465,16.35006,PPL,P,3213
3103179,Bobolice,4365,53.95508,16.58893,PPLA3,P,3209
3103180,Bobolice,97,50.61146,19.49309,PPL,P,2409
3103202,Błotnica,105,54.1046,15.51682,PPL,P,3208
3103211,Błonie,550,52.07666,19.13621,PPL,P,1004
3103212,Błonie,27,50.94853,19.82311,PPL,P,1012
3103227,Bliżyce,594,50.63324,19.55704,PPL,P,2409
3103236,Blizanów,483,51.90372,18.01003,PPLA3,P,3007
3103247,Bledzew,1300,52.51711,15.41382,PPLA3,P,0803
3103267,Błądzikowo,188,54.69824,18.4306,PPL,P,2211
3103277,Biskupin,320,52.78781,17.73039,PPL,P,0419
3103278,Biskupin,315,51.32165,15.8504,PPL,P,0209
3103329,Bieżuń,1931,52.96107,19.88976,PPLA3,P,1437
3103346,Biesiekierz,998,54.13308,16.03909,PPL,P,3209
3103351,Bierzwnik,1152,53.03567,15.665,PPL,P,3202
3103364,Bierutów,5065,51.12443,17.54607,PPLA3,P,0214
3103365,Bieruń,19659,50.09,19.09291,PPLA2,P,2414
3103369,Biertowice,900,49.87207,19.7929,PPL,P,1209
3103385,Bierkowice,516,50.47411,16.60232,PPL,P,0208
3103386,Bierdzany,1072,50.81852,18.15808,PPL,P,1609
3103388,Bierawa,1370,50.28111,18.24177,PPLA3,P,1603
3103389,Bieńkówka,264,53.30672,18.33764,PPL,P,0404
3103391,Bieńkówka,2300,49.776,19.77179,PPL,P,1215
3103402,Bielsko-Biala,176515,49.82245,19.04686,PPLA3,P,2461
3103411,Bielsk,2600,52.6718,19.805,PPLA3,P,1419
3103418,Bielkowo,269,54.3135,16.30542,PPL,P,3209
3103419,Bielkowo,217,54.26021,18.5111,PPL,P,2204
3103425,Bielinek,210,52.94279,14.1549,PPL,P,3206
3103427,Bielin,518,52.82883,14.4541,PPL,P,3206
3103432,Bielice,560,53.20022,14.7276,PPLA3,P,3212
3103433,Bielice,182,52.34897,14.95943,PPL,P,0807
3103452,Bielawy,130,52.8273,18.00814,PPL,P,0419
3103462,Bielawy,620,52.07539,19.65557,PPLA3,P,1005
3103466,Bielawy,750,51.76911,15.93807,PPL,P,0804
3103476,Bielawa,29232,50.69075,16.623,PPL,P,0202
3103477,Bielany Wrocławskie,3219,51.0361,16.9677,PPL,P,0223
3103531,Biały Bór,2209,53.8967,16.83543,PPLA3,P,3215
3103545,Białośliwie,2600,53.10461,17.12533,PPLA3,P,3019
3103547,Białopole,133,50.88295,14.90038,PPL,P,0225
3103554,Białogóra,359,54.81603,17.95823,PPL,P,2211
3103556,Białogard,24368,54.00696,15.98751,PPL,P,3201
3103588,Białe Błota,5989,53.09516,17.91621,PPL,P,0403
3103644,Biała,2605,50.38587,17.66035,PPLA3,P,1610
3103645,Białka,2542,49.69306,19.67033,PPL,P,1215
3103655,Bestwinka,1541,49.93272,19.06694,PPL,P,2402
3103656,Bestwina,4409,49.89712,19.05776,PPL,P,2402
3103684,Bęczyn,502,49.93531,19.66038,PPL,P,1218
3103690,Bełsznica,1095,49.97811,18.36313,PPL,P,2415
3103696,Bełk,3353,50.13048,18.71667,PPL,P,2412
3103704,Bełdów,310,51.82708,19.18544,PPL,P,1020
3103709,Bełchatów,62896,51.36883,19.35671,PPLA2,P,1001
3103717,Będzino,544,54.21,15.99086,PPL,P,3209
3103719,Będzin,58236,50.32607,19.12565,PPLA2,P,2401
3103727,Bedoń Wieś,220,51.74441,19.64433,PPL,P,1006
3103736,Bedlno,640,52.20829,19.57592,PPLA3,P,1002
3103742,Będków,550,51.58763,19.74956,PPLA3,P,1016
3103751,Bęczarka,1013,49.87793,19.86723,PPL,P,1209
3103756,Bębło,1092,50.18053,19.78741,PPL,P,1206
3103760,Bażanowice,1161,49.73791,18.70345,PPL,P,2403
3103780,Barwice,3756,53.7449,16.3553,PPLA3,P,3215
3103785,Baruchowo,434,52.49412,19.26496,PPLA3,P,0418
3103812,Barnówko,286,52.78454,14.76665,PPL,P,3210
3103824,Barlinek,14385,52.99464,15.21864,PPLA3,P,3210
3103853,Barcino,577,54.27715,16.96246,PPL,P,2212
3103856,Barcin,7682,52.86607,17.94625,PPLA3,P,0419
3103870,Baranowo,101,52.497,17.49641,PPL,P,3003
3103877,Baranów,1500,51.26342,18.0047,PPLA3,P,3008
3103882,Banino,2593,54.39215,18.40622,PPL,P,2205
3103884,Banie,1967,53.10031,14.66228,PPLA3,P,3206
3103896,Balice,1200,50.08799,19.79462,PPL,P,1206
3103926,Bąków,1517,49.89342,18.71495,PPL,P,2403
3103949,Bagicz,38,54.20018,15.70045,PPL,P,3208
3103958,Bądkowo,863,52.705,18.78739,PPL,P,0401
3103966,Baczyn,840,49.79257,19.72063,PPL,P,1215
3103971,Bachowice,2234,49.95812,19.49369,PPL,P,1218
3103989,Baborów,3114,50.1576,17.98513,PPLA3,P,1602
3104002,Babimost,4182,52.16488,15.82769,PPLA3,P,0809
3104016,Babice,335,50.17179,17.91492,PPL,P,1602
3104017,Babice,864,50.1427,18.2973,PPL,P,2411
3104018,Babice,1369,50.06882,19.44906,PPLA3,P,1203
3104019,Babice,1582,50.05565,19.19955,PPL,P,1213
3104022,Babiak,1500,52.3453,18.66663,PPLA3,P,3009
3104107,Anielew,100,52.2744,18.31444,PPL,P,3010
3104115,Andrychów,21954,49.85497,19.33834,PPLA3,P,1218
3104116,Andrespol,3773,51.72783,19.64175,PPLA3,P,1006
3104127,Alwernia,3362,50.06056,19.53953,PPLA3,P,1203
3104132,Aleksandrów Łódzki,20292,51.81965,19.30384,PPLA3,P,1020
3104133,Aleksandrów Kujawski,12290,52.87659,18.69345,PPL,P,0401
