geonameid,name,population,latitude,longitude,metro_id,metro_name,distance_km,impact,feature_code,admin2_code,feature_class
3082349,Więckowice,592,50.13725,19.76389,3094802.0,Kraków,14.926306795121931,0.6496830135532538,,,
3082411,Wiązów,2340,50.81399,17.20214,3081368.0,Wrocław,34.30740607187815,0.3317337272439435,,,
3082473,Wejherowo,46820,54.60568,18.23559,3099424.0,Gdynia,21.401839747446484,0.2970351136837156,,,
3082484,Węgrów,324,51.26605,17.22021,3081368.0,Wrocław,22.470307848176652,0.48543577263084875,,,
3082535,Wawrzeńczyce,244,50.99501,16.64918,3081368.0,Wrocław,29.20091910756069,0.39094684401564783,,,
3082581,Wartkowice,691,51.97626,19.0018,3093133.0,Łódź,39.67010843803151,0.27042258237038763,,,
3082722,Wadowice,19238,49.88335,19.49292,3094802.0,Kraków,37.400736343849054,0.33938103224381505,,,
3082775,Uraz,886,51.24961,16.8514,3081368.0,Wrocław,20.527851223688387,0.5167307032810018,,,
3082785,Unisław,3490,53.21241,18.38622,3102014.0,Bydgoszcz,27.104140696050983,0.2628654464694698,,,
3082795,Uniemyśl,315,53.62564,14.50804,3083829.0,Szczecin,22.07329510352321,0.37581284482929067,,,
3082854,Ujazd,1700,51.59781,19.92225,3093133.0,Łódź,36.39026237089202,0.3013009633727895,,,
3082866,Udanin,982,51.0374,16.45469,3081368.0,Wrocław,40.855354173158354,0.2687367284558615,,,
3082887,Tyniec Mały,1622,51.01948,16.91998,3081368.0,Wrocław,12.047279598977788,0.678769016523525,,,
3082914,Tychy,130000,50.13717,18.96641,3096472.0,Katowice,14.182522575512664,0.46908782175836855,,,
3082938,Twardogóra,6840,51.36487,17.46878,3081368.0,Wrocław,42.21143474354781,0.2572676109905542,,,
3082945,Tuszyn,7124,51.60949,19.53009,3093133.0,Łódź,18.32574689592154,0.5465504228977071,,,
3083053,Trzyciąż,720,50.30979,19.76715,3094802.0,Kraków,30.136022582755015,0.41864580841938465,,,
3083057,Trzeszczyn,260,53.5493,14.51807,3083829.0,Szczecin,13.581829974144307,0.5476177361843582,,,
3083087,Trzebunia,2059,49.79146,19.84715,3094802.0,Kraków,30.694707639105392,0.41194216563275826,,,
3083103,Trzebnica,12212,51.31076,17.06331,3081368.0,Wrocław,23.233300078129396,0.47366816941147216,,,
3083111,Trzebinia,18828,50.15931,19.46966,3094802.0,Kraków,35.02988421961943,0.3634440182979278,,,
3083116,Trzebież,2500,53.6597,14.51577,3083829.0,Szczecin,25.77695542978468,0.3189014189433976,,,
3083126,Trzebieńczyce,308,49.97722,19.45507,3094802.0,Kraków,35.6535602360543,0.3569533856276849,,,
3083201,Truskolasy,2044,50.86692,18.82705,3100946.0,Częstochowa,22.28416623829701,0.27576651967560883,,,
3083255,Trąbki Wielkie,1407,54.17062,18.54003,3099434.0,Gdańsk,21.404986416246192,0.432941089539751,,,
3083274,Toporzysko,633,53.0998,18.29224,3102014.0,Bydgoszcz,19.179066685176736,0.3885077105814597,,,
3083318,Tomice,109,50.84794,16.81747,3081368.0,Wrocław,32.01610674790067,0.35710406952643425,,,
3083320,Tomice,2185,49.89773,19.48357,3094802.0,Kraków,37.15650570008344,0.34178439068521366,,,
3083325,Tomaszowice,682,50.13554,19.84697,3094802.0,Kraków,10.4288053972679,0.7398388292164483,,,
3083349,Tokarnia,3100,49.7272,19.87161,3094802.0,Kraków,37.455190780146594,0.3388474801590601,,,
3083410,Tenczynek,3436,50.11986,19.61308,3094802.0,Kraków,23.97563459684199,0.5002056725216563,,,
3083426,Tczew,60133,54.09242,18.77787,3099434.0,Gdańsk,30.081807301171555,0.30835426717432257,,,
3083440,Tarnowskie Góry,60938,50.44548,18.86147,3096472.0,Katowice,23.580240770968427,0.28406542991527955,,,
3083472,Tarnawa Górna,305,49.78016,19.51378,3094802.0,Kraków,43.5248479885823,0.28434192833270067,,,
3083474,Tarnawa Dolna,1500,49.7796,19.56545,3094802.0,Kraków,41.086113494976665,0.30510032203992765,,,
3083491,Targoszów,246,49.76186,19.45576,3094802.0,Kraków,47.90617537434769,0.2505319229644345,,,
3083509,Tanowo,840,53.53908,14.46642,3083829.0,Szczecin,13.521327105498134,0.5490887019069056,,,
3083564,Szymanowo,180,52.10882,16.96444,3088171.0,Poznań,33.230269516371216,0.29331147015292,,,
3083581,Szydłów,232,51.78982,19.12256,3093133.0,Łódź,24.267948228914655,0.44931997179353195,,,
3083582,Szydłów,156,51.4463,19.59068,3093133.0,Łódź,36.948272671267965,0.2958090695353234,,,
3083611,Szubin,9206,53.00967,17.74,3102014.0,Bydgoszcz,21.90764228986237,0.3396128985644969,,,
3083725,Szemud,1639,54.48709,18.2228,3099424.0,Gdynia,20.26703711673295,0.3167826749828712,,,
3083757,Szczyglice,590,50.09184,19.82843,3094802.0,Kraków,8.425832648212308,0.7839183868689662,,,
3083782,Szczodre,713,51.19484,17.18262,3081368.0,Wrocław,14.759574067367739,0.6220657970859778,,,
3083800,Szczepanów,1700,51.19796,16.61064,3081368.0,Wrocław,31.107127476429064,0.36769823205235685,,,
3083844,Szczawin,630,51.90033,19.48829,3093133.0,Łódź,14.461075416932868,0.6208129193232167,,,
3083878,Szamotuły,18588,52.61201,16.57794,3088171.0,Poznań,32.977599189093674,0.2960596858593181,,,
3083904,Szadek,2012,51.69174,18.97549,3093133.0,Łódź,35.42996264939617,0.31099194023130194,,,
3083957,Świnna Poręba,676,49.83643,19.52133,3094802.0,Kraków,38.84221935056679,0.32553637971202276,,,
3083988,Świętochłowice,55600,50.29636,18.91726,3096472.0,Katowice,8.469291209333146,0.6363335687764495,,,
3084005,Święta Katarzyna,2000,51.02596,17.11464,3081368.0,Wrocław,10.394788720551928,0.715820646310932,,,
3084010,Święta,314,53.55724,14.62855,3083829.0,Szczecin,15.115928354075342,0.5116087328234915,,,
3084033,Świerklaniec,3786,50.44237,18.93734,3096472.0,Katowice,21.176184778327645,0.3229561427272354,,,
3084090,Świdnica Polska,288,51.07419,16.67759,3081368.0,Wrocław,24.823367070766707,0.45005328458716903,,,
3084107,Świątniki Górne,2125,49.93429,19.95364,3094802.0,Kraków,14.189816425051502,0.6636561916478347,,,
3084178,Sułoszowa,4200,50.26789,19.73282,3094802.0,Kraków,27.16028041805934,0.4562333159933657,,,
3084193,Sułkowice,363,50.2253,19.93495,3094802.0,Kraków,18.221655311615926,0.5906779710396171,,,
3084194,Sułkowice,6362,49.84053,19.80097,3094802.0,Kraków,26.409980301654077,0.46623183263156814,,,
3084198,Suliszowice,263,50.67781,19.35413,3100946.0,Częstochowa,20.883659228405016,0.29902133487494825,,,
3084259,Suchy Dąb,832,54.20809,18.76731,3099434.0,Gdańsk,17.773115091968872,0.49901938053420297,,,
3084300,Sucha Beskidzka,9801,49.74188,19.59429,3094802.0,Kraków,43.16893983124956,0.2872810080263146,,,
3084353,Strzyżowice,1783,50.38725,19.08038,3085128.0,Sosnowiec,11.29080112704027,0.5046910145635153,,,
3084404,Strzelin,12394,50.78157,17.06477,3081368.0,Wrocław,35.8083902642082,0.3160994085291355,,,
3084457,Stryszów,2101,49.82569,19.61763,3094802.0,Kraków,34.75693958284926,0.3663215710644861,,,
3084464,Stryków,3297,51.90224,19.60536,3093133.0,Łódź,17.200335496926687,0.5672085289236881,,,
3084507,Stróża,2900,49.79628,19.92379,3094802.0,Kraków,29.497766762817744,0.4264378231793639,,,
3084516,Stronie,1200,49.83056,19.67497,3094802.0,Kraków,31.772066582856144,0.39931655666325305,,,
3084527,Straszyn,2962,54.27214,18.58114,3099434.0,Gdańsk,9.941316148397151,0.6778650799935197,,,
3084585,Stolec,210,53.55622,14.3133,3083829.0,Szczecin,21.255285021677267,0.38969305527721687,,,
3084660,Stepnica,2067,53.65187,14.62555,3083829.0,Szczecin,25.24784589478812,0.32647101203406154,,,
3084673,Stegna,1978,54.32684,19.11252,3099434.0,Gdańsk,30.17237743163661,0.3072639415987326,,,
3084811,Starowa Góra,1300,51.69134,19.48374,3093133.0,Łódź,8.83672378968913,0.7472821401131319,,,
3084890,Stare Czarnowo,520,53.27861,14.77906,3083829.0,Szczecin,22.460726762409575,0.3694124251185152,,,
3085007,Stanisławów,112,51.4918,19.89349,3093133.0,Łódź,42.419909171749815,0.2469869752659422,,,
3085018,Stanisław Górny,1017,49.91155,19.62931,3094802.0,Kraków,27.57470592840283,0.450802894769724,,,
3085019,Stanisław Dolny,2135,49.9047,19.65334,3094802.0,Kraków,26.71803604648312,0.46210043030439896,,,
3085045,Środa Wielkopolska,21757,52.22843,17.27617,3088171.0,Poznań,30.786037110258924,0.32100318166238717,,,
3085047,Środa Śląska,8912,51.16406,16.59508,3081368.0,Wrocław,31.104563594497172,0.36772855430659135,,,
3085056,Śrem,30404,52.08868,17.01508,3088171.0,Poznań,35.85845719823847,0.2661950713602953,,,
3085069,Spytkowice,3898,49.99671,19.51103,3094802.0,Kraków,31.237922088358644,0.405527095187034,,,
3085130,Sosnowice,1087,49.93995,19.71514,3094802.0,Kraków,20.808025574673813,0.5481462502580864,,,
3085145,Sośnica,346,51.03292,16.78445,3081368.0,Wrocław,18.841689073254827,0.5455276939341525,,,
3085151,Sopot,35049,54.4418,18.56003,3099434.0,Gdańsk,11.505206421667644,0.6376465843841272,,,
3085159,Somonino,2206,54.27555,18.19885,3099434.0,Gdańsk,30.426933962562504,0.3042200725277357,,,
3085166,Solniki Wielkie,510,51.16395,17.47333,3081368.0,Wrocław,31.666681533534067,0.3611400192608927,,,
3085172,Solec Kujawski,15125,53.08371,18.22572,3102014.0,Bydgoszcz,15.217346250255837,0.4722970478428674,,,
3085218,Sokolniki,321,51.9669,19.36529,3093133.0,Łódź,23.069370640892497,0.4674291164277756,,,
3085252,Sobótka,6906,50.89992,16.74441,3081368.0,Wrocław,30.14538225974268,0.3792497696896018,,,
3085271,Sobiesęki,389,50.24479,19.85624,3094802.0,Kraków,21.176671730530046,0.5423387012800368,,,
3085357,Smolec,2795,51.07322,16.88221,3081368.0,Wrocław,10.839693639564219,0.7056506240699285,,,
3085361,Smołdzino,247,54.35616,18.30254,3099434.0,Gdańsk,22.463029422370145,0.4153914704363019,,,
3085420,Smardzowice,499,50.19179,19.86586,3094802.0,Kraków,15.347001600346553,0.6418337403193954,,,
3085433,Smarchowice Śląskie,321,51.05251,17.6128,3081368.0,Wrocław,41.09333838126047,0.2666876049135436,,,
3085463,Słupia Wiełka,661,52.21797,17.21952,3088171.0,Poznań,28.791950903895813,0.3455205821578636,,,
3085477,Słupia,812,51.85518,19.96997,3093133.0,Łódź,35.37229391734707,0.3115837337646153,,,
3085577,Ślesin,1500,53.16514,17.70258,3102014.0,Bydgoszcz,20.864777492969182,0.3575284747156827,,,
3085616,Sławków,6901,50.29943,19.38967,3085128.0,Sosnowiec,20.352439426163105,0.2915300530158196,,,
3085772,Skomielna Czarna,1400,49.72709,19.83633,3094802.0,Kraków,37.86442545928412,0.3348644899948798,,,
3085781,Skoki,3972,52.67222,17.16107,3088171.0,Poznań,33.3854647064192,0.29163612276712,,,
3085805,Skawinki,1600,49.82281,19.71256,3094802.0,Kraków,31.000229155472567,0.4083217354193701,,,
3085807,Skawina,23647,49.97524,19.82869,3094802.0,Kraków,12.299557416189623,0.7009104332268546,,,
3085809,Skawica,2600,49.67718,19.62321,3094802.0,Kraków,48.269678390620754,0.24791440285739746,,,
3085826,Skarszewy,6942,54.06911,18.44416,3099434.0,Gdańsk,34.19035788546902,0.26258190306925566,,,
3085867,Skała,3635,50.23052,19.85363,3094802.0,Kraków,19.70879284034856,0.5658350617563415,,,
3085925,Siewierz,5417,50.46657,19.23028,3085128.0,Sosnowiec,21.906243365774742,0.26534729257155465,,,
3085980,Siepraw,4237,49.91437,19.95864,3094802.0,Kraków,16.42823740949155,0.6220925001481439,,,
3085992,Sieniczno,531,50.26762,19.61231,3094802.0,Kraków,32.54460958475204,0.3905020182382823,,,
3086024,Siemianowice Śląskie,73121,50.32738,19.02901,3096472.0,Katowice,7.543462145975497,0.6685674422601395,,,
3086075,Siedlec Mały,37,50.64151,19.12454,3100946.0,Częstochowa,17.229592761594997,0.3693515169532235,,,
3086077,Siedlec Duży,854,50.62976,19.13166,3100946.0,Częstochowa,18.543684551488834,0.3423329948379717,,,
3086092,Siedlce,420,50.99804,17.27806,3081368.0,Wrocław,20.889492744520084,0.5107552165138864,,,
3086101,Sieciechowice,979,50.24424,19.97323,3094802.0,Kraków,20.494339716171705,0.553136916990236,,,
3086106,Siechnice,4264,51.03384,17.14743,3081368.0,Wrocław,11.232030321143158,0.6968022100485414,,,
3086118,Sicienko,800,53.20387,17.80051,3102014.0,Bydgoszcz,16.44663582373561,0.4445264885229201,,,
3086211,Ściejowice,815,50.00465,19.78037,3094802.0,Kraków,12.819977548122706,0.6904499167138877,,,
3086253,Sarnów,1791,50.3738,19.15061,3085128.0,Sosnowiec,10.225314582469545,0.538332198122768,,,
3086278,Sąspów,1358,50.22887,19.77007,3094802.0,Kraków,22.077784760530452,0.5284005218847951,,,
3086291,Sanka,1159,50.06871,19.64596,3094802.0,Kraków,20.759681781852887,0.5489124431408013,,,
3086303,Samoklęski Małe,147,53.0716,17.71605,3102014.0,Bydgoszcz,20.30477287941002,0.36753580147779996,,,
3086379,Sączów,1406,50.4352,19.03038,3096472.0,Katowice,19.524243751858894,0.35272395568721027,,,
3086391,Rzyki,3105,49.81129,19.39619,3094802.0,Kraków,47.638265685954934,0.25247876657341123,,,
3086397,Rzucewo,354,54.68782,18.46287,3099424.0,Gdynia,19.302868364583855,0.3345891254019931,,,
3086398,Rzozów,1600,49.95398,19.79668,3094802.0,Kraków,15.579245229716,0.6375412666159617,,,
3086415,Rzeszotary,2698,49.94625,19.9728,3094802.0,Kraków,13.066500721846701,0.6855494015940419,,,
3086422,Rzeżuśnia,399,50.33489,19.96387,3094802.0,Kraków,30.46895904728623,0.4146378934168583,,,
3086428,Rzeplin,453,50.21212,19.90783,3094802.0,Kraków,16.880594707542947,0.6140145881698648,,,
3086480,Rząska,2082,50.09713,19.84509,3094802.0,Kraków,7.640457775811469,0.8019105049788654,,,
3086536,Ryczów,2605,49.98103,19.55017,3094802.0,Kraków,29.01787032735628,0.432391911038779,,,
3086576,Rybno,860,52.61029,17.28793,3088171.0,Poznań,33.14211705073026,0.2942673670921985,,,
3086635,Rusocin,980,54.22871,18.62698,3099434.0,Gdańsk,13.813968535773922,0.5825925198352072,,,
3086638,Rusocice,1164,49.99604,19.60648,3094802.0,Kraków,24.675390803727556,0.49019392197605577,,,
3086706,Rumia,44791,54.57092,18.38802,3099424.0,Gdynia,10.934792506934551,0.5378273752325631,,,
3086745,Rudno,745,50.09922,19.57695,3094802.0,Kraków,26.003234044500715,0.4717434308706752,,,
3086760,Rudnik,2641,49.85243,19.8474,3094802.0,Kraków,24.099901036820714,0.49841291877846994,,,
3086796,Rudawa,1720,50.12151,19.71239,3094802.0,Kraków,17.33248796916804,0.6060496940009237,,,
3086800,Ruda Śląska,146189,50.2584,18.85632,3096472.0,Katowice,11.759767579725597,0.5338420252476556,,,
3086884,Rozkochów,778,50.04479,19.49009,3094802.0,Kraków,31.93119745063664,0.3974847850544245,,,
3087034,Rokitnica,924,54.27405,18.68483,3099434.0,Gdańsk,9.000450760709644,0.7032733981665968,,,
3087046,Rokiciny,699,51.65078,19.80191,3093133.0,Łódź,26.230809792489257,0.42116612104513024,,,
3087074,Rogoźno,120,51.97579,19.45567,3093133.0,Łódź,22.852553448782135,0.47078209114934016,,,
3087076,Rogoźnik,2753,50.39106,19.03776,3085128.0,Sosnowiec,12.504030960124004,0.46893731868682464,,,
3087086,Rogoźno,552,52.04067,19.81273,3093133.0,Łódź,37.974974535576706,0.28596454579611064,,,
3087109,Rogów,1500,51.81758,19.88654,3093133.0,Łódź,28.852258221080984,0.3862977201452217,,,
3087177,Rewa,905,54.63311,18.50922,3099424.0,Gdynia,12.784336293570915,0.48426494473373527,,,
3087246,Regulice,1882,50.08314,19.52785,3094802.0,Kraków,29.269696336365783,0.4292572057641525,,,
3087281,Reda,18116,54.60528,18.34717,3099424.0,Gdynia,15.300325677393863,0.41986201398942063,,,
3087299,Rębiechowo,463,54.38606,18.42562,3099434.0,Gdańsk,14.957515848996712,0.5571105110819664,,,
3087316,Ratowice,1100,51.03308,17.27205,3081368.0,Wrocław,18.604234773234722,0.5497099469968049,,,
3087377,Raków,200,51.44764,19.71582,3093133.0,Łódź,39.60361201918683,0.27101603369824806,,,
3087415,Radziszów,2800,49.93531,19.81522,3094802.0,Kraków,16.490050990990405,0.6209824344005709,,,
3087418,Radzionków,17167,50.40026,18.90232,3096472.0,Katowice,17.779953763251967,0.38713904949745287,,,
3087520,Radocza,1997,49.91774,19.47498,3094802.0,Kraków,36.66445445543327,0.3466782445336882,,,
3087559,Rączna,1736,50.00984,19.76784,3094802.0,Kraków,13.347596059011373,0.680004069428726,,,
3087574,Racławice Małe,43,50.92657,17.08846,3081368.0,Wrocław,20.023607755083255,0.5251793080263751,,,
3087576,Racławice,1540,50.19344,19.67686,3094802.0,Kraków,23.626960567176653,0.5052703904679535,,,
3087599,Rabsztyn,193,50.29976,19.59669,3094802.0,Kraków,35.889195854769106,0.3545313948968294,,,
3087691,Puck,11415,54.7179,18.40841,3099424.0,Gdynia,23.513346126686713,0.263508717529475,,,
3087708,Pszczółki,4053,54.17304,18.69787,3099434.0,Gdańsk,20.17936036007538,0.4541993347209905,,,
3087735,Psary,143,52.03269,19.65583,3093133.0,Łódź,31.704087372806836,0.3516353268486271,,,
3087737,Psary,144,51.92971,19.10926,3093133.0,Łódź,30.668692240700736,0.3638448687507102,,,
3087739,Psary-Lechawa,158,51.48491,19.76981,3093133.0,Łódź,37.76354606787773,0.28796467400967046,,,
3087740,Psary,1018,51.18712,17.03173,3081368.0,Wrocław,9.369901972604676,0.7398096190864654,,,
3087742,Psary,1304,50.6147,18.96991,3100946.0,Częstochowa,22.94241904323014,0.2654701370721234,,,
3087743,Psary,2717,50.37964,19.11548,3085128.0,Sosnowiec,10.353989497395828,0.5341532872967081,,,
3087744,Psary,1429,50.17242,19.52953,3094802.0,Kraków,31.537962027914837,0.40202671336515106,,,
3087758,Przywidz,1673,54.19524,18.32116,3099434.0,Gdańsk,27.53734199917303,0.3406187865957856,,,
3087771,Przytkowice,2560,49.91785,19.6857,3094802.0,Kraków,24.012076799968806,0.4996792648484081,,,
3087773,Przyszowice,3203,50.24841,18.74594,3096472.0,Katowice,19.647884374006885,0.3504039640109826,,,
3087870,Przybysławice,345,50.38078,19.89487,3094802.0,Kraków,35.63358349500796,0.3571594766550177,,,
3087871,Przybysławice,264,50.22431,19.91478,3094802.0,Kraków,18.177933717337943,0.5914246238489065,,,
3087872,Przybysławice,487,50.1603,19.89753,3094802.0,Kraków,11.340969152862725,0.7205947522413171,,,
3087876,Przybynów,724,50.65322,19.31731,3100946.0,Częstochowa,20.944404010068116,0.29797315455362045,,,
3087906,Przodkowo,1286,54.37991,18.2876,3099434.0,Gdańsk,23.621056016078043,0.39699778815439546,,,
3087970,Przejazdowo,630,54.32704,18.74422,3099434.0,Gdańsk,6.77298924960268,0.7672879970728239,,,
3087973,Przeginia Narodowa,545,50.01011,19.65909,3094802.0,Kraków,20.62407659459228,0.5510673477704175,,,
3087974,Przeginia Duchowna,969,50.02087,19.65351,3094802.0,Kraków,20.71215761936077,0.5496666897216645,,,
3087975,Przeginia,2093,50.23831,19.68853,3094802.0,Kraków,26.442494267651497,0.4657940429858329,,,
3088006,Przecław,3362,53.37447,14.47251,3083829.0,Szczecin,8.072899705944097,0.6991232184615819,,,
3088011,Przeciszów,3996,50.00647,19.37576,3094802.0,Kraków,40.519692609206466,0.31013461115541485,,,
3088033,Pruszcz,2300,53.33021,18.19894,3102014.0,Bydgoszcz,26.27760195380949,0.27379700015706787,,,
3088034,Pruszcz Gdański,23618,54.26217,18.63625,3099434.0,Gdańsk,10.053325059247745,0.6749020562810657,,,
3088060,Prusice,2203,51.37116,16.96025,3081368.0,Wrocław,30.226766783540292,0.37825836060029894,,,
3088116,Pręgowo,720,54.25419,18.47969,3099434.0,Gdańsk,15.48494665772038,0.5457361909545679,,,
3088167,Pozowice,650,49.97386,19.69849,3094802.0,Kraków,19.600938426242458,0.5676011086902367,,,
3088268,Poręba Wielka,1858,50.01116,19.28375,3094802.0,Kraków,46.95933279047335,0.2574804473330486,,,
3088269,Poręba Górna,540,50.35411,19.79101,3094802.0,Kraków,34.153447936619656,0.37276509172314515,,,
3088281,Poraj,4418,50.67797,19.21509,3100946.0,Częstochowa,14.649176018950142,0.4287685521976668,,,
3088341,Ponikiew,1237,49.83311,19.46571,3094802.0,Kraków,42.18667182049403,0.2955511305385497,,,
3088461,Police,34350,53.55214,14.57182,3083829.0,Szczecin,13.755502327884635,0.5434172103556207,,,
3088493,Polanka Wielka,3800,49.98501,19.32615,3094802.0,Kraków,44.429345993210134,0.2770072080591555,,,
3088495,Polanka,777,49.86156,19.93864,3094802.0,Kraków,22.225136682138615,0.5261556453291364,,,
3088518,Pokrzywnica,332,52.05919,19.45876,3093133.0,Łódź,32.108714247290045,0.3469760157032814,,,
3088541,Pogorzyce,1400,50.10186,19.42228,3094802.0,Kraków,36.97132153326777,0.34361803905290833,,,
3088710,Poddębice,7840,51.89344,18.9573,3093133.0,Łódź,38.039292619054386,0.28535885253897836,,,
3088820,Płoki,962,50.20558,19.51498,3094802.0,Kraków,34.05756738059358,0.3737991977740013,,,
3088866,Płaza,4000,50.09988,19.46451,3094802.0,Kraków,33.95464881787062,0.37491240381909974,,,
3089016,Pilchowo,1284,53.49583,14.48025,3083829.0,Szczecin,8.861657916607587,0.6750966193488299,,,
3089032,Piła Kościelecka,572,50.13169,19.4628,3094802.0,Kraków,34.68652742233599,0.3670675895830056,,,
3089047,Pietrzykowice,512,51.05542,16.87998,3081368.0,Wrocław,11.736493454888214,0.6855878491732501,,,
3089084,Pierwoszyno,718,54.59683,18.49995,3099424.0,Gdynia,8.907504652465704,0.6033664405823441,,,
3089125,Piekary Śląskie,59757,50.38017,18.92653,3096472.0,Katowice,15.004054434342976,0.4489638164356594,,,
3089134,Piekary,1200,50.02495,19.79616,3094802.0,Kraków,10.817067182917501,0.7315855669484127,,,
3089173,Piątek,2130,52.0689,19.4797,3093133.0,Łódź,33.17410052541448,0.33500116525415,,,
3089275,Pępowo,962,54.37176,18.38699,3099434.0,Gdańsk,17.12095094055103,0.5119112210691177,,,
3089310,Pcim,4900,49.75166,19.97108,3094802.0,Kraków,34.53362287590044,0.3686928528798542,,,
3089378,Paszkówka,863,49.9389,19.67789,3094802.0,Kraków,22.96752946709274,0.5149896858458565,,,
3089421,Parzęczew,672,51.94855,19.20608,3093133.0,Łódź,27.018745908649336,0.41036710975171387,,,
3089474,Paprotnia,237,51.80384,19.70501,3093133.0,Łódź,16.317722746888954,0.5839546506978429,,,
3089496,Paniówki,2297,50.23139,18.78104,3096472.0,Katowice,17.40229927527428,0.3950216297980006,,,
3089507,Pamiątkowo,1200,52.55334,16.68094,3088171.0,Poznań,23.439277575212998,0.42099372480330427,,,
3089533,Palcza,1100,49.80454,19.74389,3094802.0,Kraków,31.720328562774984,0.39991393486231736,,,
3089578,Pabianice,70542,51.66446,19.35473,3093133.0,Łódź,14.376895676468033,0.6225381169824112,,,
3089582,Ozorków,20608,51.96336,19.29139,3093133.0,Łódź,24.8320125494605,0.4410420647370759,,,
3089590,Ożarowice,1532,50.46182,19.04317,3096472.0,Katowice,22.525891265776835,0.30050924115957206,,,
3089681,Ostrowy nad Okszą,1935,50.97799,19.05355,3100946.0,Częstochowa,20.782851900945303,0.3007689566784404,,,
3089708,Ostrowite,105,54.20201,18.72671,3099434.0,Gdańsk,17.450668433142283,0.5053523414153562,,,
3089781,Ostrężnica,1054,50.19262,19.57077,3094802.0,Kraków,29.879778849381125,0.4217568533932583,,,
3089791,Ostaszewo,1017,54.21256,18.95142,3099434.0,Gdańsk,25.028399478670494,0.37573691503865664,,,
3089848,Osłonino,350,54.66837,18.45737,3099424.0,Gdynia,17.300527357952266,0.3748310437229576,,,
3089881,Osielsko,3930,53.18505,18.08418,3102014.0,Bydgoszcz,8.538303751474617,0.6564556051703424,,,
3089882,Osielec,3000,49.68079,19.78243,3094802.0,Kraków,43.743401972385946,0.2825520367795782,,,
3089911,Osiek,375,52.25114,19.96851,756135.0,Warsaw,71.07548354370674,0.2526744478855155,,,
3089915,Osiek,349,51.46246,16.98958,3081368.0,Wrocław,40.084692514619796,0.2754810499230105,,,
3089918,Osiek,450,51.00922,16.54867,3081368.0,Wrocław,35.21985072980706,0.32213987143969747,,,
3089923,Osiek,1405,50.24353,19.60047,3094802.0,Kraków,31.3601923112135,0.4040969791842618,,,
3089965,Orzesze,18438,50.15595,18.77923,3096472.0,Katowice,20.758609541455016,0.330234768156932,,,
3089976,Orzech,1942,50.42744,18.92275,3096472.0,Katowice,19.930508750496564,0.34515794750812134,,,
3089987,Ornontowice,5291,50.19377,18.75435,3096472.0,Katowice,20.384479446780066,0.33689533558837814,,,
3090076,Opalenica,8991,52.30887,16.41278,3088171.0,Poznań,36.77288680195094,0.2573605560166098,,,
3090092,Olszyny,750,50.05312,19.45232,3094802.0,Kraków,34.58342876789842,0.36816266403280173,,,
3090104,Olsztyn,2331,50.75185,19.26737,3100946.0,Częstochowa,11.22993820552977,0.5224745132819756,,,
3090146,Olkusz,37744,50.2813,19.56503,3094802.0,Kraków,36.02682492056925,0.35312437822173476,,,
3090170,Oleśnica,36956,51.21338,17.38986,3081368.0,Wrocław,27.939704535378326,0.40713132911473415,,,
3090261,Okleśna,957,50.0309,19.53129,3094802.0,Kraków,29.13863606868865,0.4308857846008254,,,
3090275,Ojców,220,50.2079,19.82933,3094802.0,Kraków,17.99131668004483,0.5946221909756466,,,
3090342,Ochojno,1492,49.95255,19.97452,3094802.0,Kraków,12.40709544234507,0.6987359921108027,,,
3090348,Ochodza,708,49.9658,19.74329,3094802.0,Kraków,17.430753629981805,0.6043314247103178,,,
3090401,Oborniki Śląskie,8440,51.30137,16.91465,3081368.0,Wrocław,23.492158959148533,0.46974095464453736,,,
3090403,Oborniki,17915,52.64739,16.81406,3088171.0,Poznań,27.86396548957634,0.3575602582235081,,,
3090423,Objezierze,835,52.60461,16.76265,3088171.0,Poznań,24.726382767316625,0.40146133447002785,,,
3090470,Nowy Staw,4403,54.13609,19.00909,3099434.0,Gdańsk,33.5389881973734,0.26935716594010006,,,
3090502,Nowy Dwór Gdański,9822,54.21305,19.11771,3099434.0,Gdańsk,34.13053396456668,0.2631969921654018,,,
3090673,Nowa Wieś Wielka,2207,52.97159,18.09036,3102014.0,Bydgoszcz,17.774328351846613,0.41636419153847015,,,
3090678,Nowa Wieś Szlachecka,952,50.02699,19.69728,3094802.0,Kraków,17.512069102042013,0.602913229939681,,,
3090798,Nowa Góra,1637,50.17305,19.5912,3094802.0,Kraków,27.5765665464806,0.45077866050458054,,,
3090833,Nochowo,870,52.07296,16.97817,3088171.0,Poznań,37.279813273456455,0.2525899758913726,,,
3090912,Niesułowice,581,50.22261,19.55721,3094802.0,Kraków,32.43613169604889,0.39172788390789604,,,
3090940,Nieporaz,417,50.0979,19.53627,3094802.0,Kraków,28.85100816336778,0.43448159380176193,,,
3090977,Nielepice,734,50.10836,19.7014,3094802.0,Kraków,17.57237015560921,0.6018636898551047,,,
3090983,Niekłończyca,390,53.61668,14.50913,3083829.0,Szczecin,21.076427475965833,0.39279561035676225,,,
3091070,Nidek,1339,49.90492,19.32461,3094802.0,Kraków,47.089596510019184,0.2565131760506543,,,
3091088,Nekla,357,53.23943,18.07972,3102014.0,Bydgoszcz,13.7569231014075,0.5075526553028288,,,
3091089,Nekla,3351,52.36496,17.41329,3088171.0,Poznań,33.13415519116645,0.29435385617098053,,,
